MovieID,WeightedRating,# of Ratings,Title,Genres
m2887,3.3275862068965516,4,Simon Sez (1999),['Drama']
m2888,2.9199271835106733,119,Drive Me Crazy (1999),"['Comedy', 'Romance']"
m2889,3.403888280394304,287,"Mystery, Alaska (1999)",['Comedy']
m289,3.330906921434859,158,Only You (1994),"['Comedy', 'Romance']"
m2890,3.800660654722658,1021,Three Kings (1999),"['Drama', 'War']"
m2891,3.435177865612648,185,"Happy, Texas (1999)",['Comedy']
m2892,3.1350696176313946,12,New Rose Hotel (1998),"['Action', 'Drama']"
m2893,3.0977438731317717,42,Plunkett & MaCleane (1999),"['Action', 'Drama']"
m2894,3.0357155624670438,32,Romance (1999),"['Drama', 'Romance']"
m2895,3.1943585211371333,2,Napoleon and Samantha (1972),['Adventure']
m2896,3.4471591292040173,28,Alvarez Kelly (1966),['Western']
m2897,3.427870786384432,20,And the Ship Sails On (E la nave va) (1984),"['Comedy', 'War']"
m2898,2.9197369229977843,102,"Dark Half, The (1993)","['Horror', 'Mystery']"
m2899,3.4295172739109034,117,Gulliver's Travels (1939),"['Adventure', 'Animation', ""Children's""]"
m29,3.869373146475443,403,"City of Lost Children, The (1995)","['Adventure', 'Sci-Fi']"
m290,3.836902705814623,168,Once Were Warriors (1994),"['Crime', 'Drama']"
m2900,2.7992451406252696,161,Monkey Shines (1988),"['Horror', 'Sci-Fi']"
m2901,3.1749965920921595,330,Phantasm (1979),"['Horror', 'Sci-Fi']"
m2902,2.5877726581006817,164,Psycho II (1983),"['Horror', 'Thriller']"
m2903,2.4160098336390448,98,Psycho III (1986),"['Horror', 'Thriller']"
m2904,3.607142857142857,17,Rain (1932),['Drama']
m2905,3.7367860124439964,69,Sanjuro (1962),"['Action', 'Adventure']"
m2906,2.4595738673592167,250,Random Hearts (1999),"['Drama', 'Romance']"
m2907,2.5778717406624385,213,Superstar (1999),['Comedy']
m2908,3.9994285714285716,850,Boys Don't Cry (1999),['Drama']
m2909,3.83518596196868,1,"Five Wives, Three Secretaries and Me (1998)",['Documentary']
m291,2.8679679023750952,48,Poison Ivy II (1995),['Thriller']
m2911,3.453125,7,"Grandfather, The (El Abuelo) (1998)",['Drama']
m2912,3.6314729070854637,474,"Limey, The (1999)","['Action', 'Crime', 'Drama']"
m2913,3.2272727272727275,17,"Mating Habits of the Earthbound Human, The (1998)",['Comedy']
m2914,3.0494227994228,11,Molly (1999),"['Comedy', 'Drama']"
m2915,3.617715617715618,852,Risky Business (1983),['Comedy']
m2916,3.6570216232319983,1996,Total Recall (1990),"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
m2917,3.9553260632760745,504,Body Heat (1981),"['Crime', 'Thriller']"
m2918,4.09031021679243,1473,Ferris Bueller's Day Off (1986),['Comedy']
m2919,3.8577118095512084,391,Year of Living Dangerously (1982),"['Drama', 'Romance']"
m292,3.2655469356719884,733,Outbreak (1995),"['Action', 'Drama', 'Thriller']"
m2920,3.998929509514875,100,Children of Paradise (Les enfants du paradis) (1945),"['Drama', 'Romance']"
m2921,3.837712880333601,317,High Plains Drifter (1972),['Western']
m2922,3.7111142005613145,241,Hang 'em High (1967),['Western']
m2923,3.2595307917888565,17,Citizen's Band (a.k.a. Handle with Care) (1977),['Comedy']
m2924,3.6357636147265118,133,Drunken Master (Zui quan) (1979),"['Action', 'Comedy']"
m2925,4.0060975609756095,57,"Conformist, The (Il Conformista) (1970)",['Drama']
m2926,3.3477154304661902,445,Hairspray (1988),"['Comedy', 'Drama']"
m2927,3.9159978886422016,99,Brief Encounter (1946),"['Drama', 'Romance']"
m2928,3.377450980392157,77,"Razor's Edge, The (1984)",['Drama']
m2929,3.4770833333333333,215,Reds (1981),['Drama']
m293,4.0697495063461755,923,"Professional, The (a.k.a. Leon: The Professional) (1994)","['Crime', 'Drama', 'Romance', 'Thriller']"
m2930,4.101111577181208,5,Return with Honor (1998),['Documentary']
m2931,3.7285714285714286,10,Time of the Gypsies (Dom za vesanje) (1989),['Drama']
m2932,3.8776223776223775,118,Days of Heaven (1978),['Drama']
m2933,3.485294117647059,9,"Fire Within, The (Le Feu Follet) (1963)",['Drama']
m2934,3.5273933193149842,5,"Love Bewitched, A (El Amor Brujo) (1986)",['Musical']
m2935,3.982451242740228,145,"Lady Eve, The (1941)","['Comedy', 'Romance']"
m2936,3.8984995586937337,161,Sullivan's Travels (1942),['Comedy']
m2937,3.9603416717510678,104,"Palm Beach Story, The (1942)",['Comedy']
m2938,3.6339285714285716,31,Man Facing Southeast (Hombre Mirando al Sudeste) (1986),['Drama']
m2939,3.4302745175635003,52,Niagara (1953),"['Drama', 'Thriller']"
m294,3.196467678318858,42,"Perez Family, The (1995)","['Comedy', 'Romance']"
m2940,3.99043741526947,107,Gilda (1946),['Film-Noir']
m2941,3.609535325389047,280,South Pacific (1958),"['Musical', 'Romance', 'War']"
m2942,3.1276809428889836,362,Flashdance (1983),"['Drama', 'Romance']"
m2943,3.7198544698544698,160,Indochine (1992),"['Drama', 'Romance']"
m2944,3.9256661729099553,707,"Dirty Dozen, The (1967)","['Action', 'War']"
m2945,3.2623884841999256,28,Mike's Murder (1984),['Mystery']
m2946,3.7077850737495086,291,Help! (1965),"['Comedy', 'Musical']"
m2947,3.8700253873147816,897,Goldfinger (1964),['Action']
m2948,3.7859932789554307,771,From Russia with Love (1963),['Action']
m2949,3.756523278786297,646,Dr. No (1962),['Action']
m295,3.081236517443414,29,"Pyromaniac's Love Story, A (1995)","['Comedy', 'Romance']"
m2950,2.457898625289232,346,"Blue Lagoon, The (1980)","['Adventure', 'Drama', 'Romance']"
m2951,3.8932231978925773,522,"Fistful of Dollars, A (1964)","['Action', 'Western']"
m2952,3.6429676590078337,186,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)","['Crime', 'Thriller']"
m2953,2.495640002105456,341,Home Alone 2: Lost in New York (1992),"[""Children's"", 'Comedy']"
m2955,3.293103448275862,4,Penitentiary II (1982),['Drama']
m2956,3.1728025084311042,141,Someone to Watch Over Me (1987),"['Action', 'Crime', 'Thriller']"
m2959,4.0674119241192415,1451,Fight Club (1999),['Drama']
m296,4.265343954048646,2171,Pulp Fiction (1994),"['Crime', 'Drama']"
m2960,3.396551724137931,4,Beefcake (1999),['Drama']
m2961,2.8724097214261146,280,"Story of Us, The (1999)","['Comedy', 'Drama']"
m2962,3.312753771292429,10,Fever Pitch (1997),"['Comedy', 'Romance']"
m2963,3.5317796610169494,17,Joe the King (1999),"['Crime', 'Drama']"
m2964,3.445945945945946,12,Julien Donkey-Boy (1999),['Drama']
m2965,2.7426059152677857,72,"Omega Code, The (1999)",['Action']
m2966,4.025330396475771,429,"Straight Story, The (1999)",['Drama']
m2967,3.635734740474081,127,"Bad Seed, The (1956)","['Drama', 'Thriller']"
m2968,3.6393110514425424,1010,Time Bandits (1981),"['Adventure', 'Fantasy', 'Sci-Fi']"
m2969,3.782384285052212,91,"Man and a Woman, A (Un Homme et une Femme) (1966)","['Drama', 'Romance']"
m297,3.292452830188679,28,Panther (1995),['Drama']
m2970,3.7294224442570583,98,Fitzcarraldo (1982),"['Adventure', 'Drama']"
m2971,3.7592191570159743,317,All That Jazz (1979),['Musical']
m2972,3.8652735339360635,65,Red Sorghum (Hong Gao Liang) (1987),"['Drama', 'War']"
m2973,3.974437443744374,460,Crimes and Misdemeanors (1989),['Comedy']
m2974,2.3824020290293344,67,Bats (1999),"['Horror', 'Thriller']"
m2975,3.1213235294117645,111,"Best Man, The (1999)",['Drama']
m2976,3.0710925779536273,557,Bringing Out the Dead (1999),"['Drama', 'Horror']"
m2977,3.088997113997114,45,Crazy in Alabama (1999),"['Comedy', 'Drama']"
m2978,2.9791525695962555,103,Three to Tango (1999),"['Comedy', 'Romance']"
m2979,2.717741935483871,37,Body Shots (1999),['Drama']
m298,3.442513368983957,23,Pushing Hands (1992),['Comedy']
m2981,3.7505557885906042,15,"Brother, Can You Spare a Dime? (1975)",['Documentary']
m2982,2.653702661567199,38,"Guardian, The (1990)","['Horror', 'Thriller']"
m2983,3.632699522510232,81,"Ipcress File, The (1965)",['Thriller']
m2984,3.5722225551294344,9,On Any Sunday (1971),['Documentary']
m2985,3.432071951439583,1229,Robocop (1987),"['Action', 'Crime', 'Sci-Fi']"
m2986,2.5164308654148186,493,Robocop 2 (1990),"['Action', 'Crime', 'Sci-Fi']"
m2987,3.6691668594284614,1799,Who Framed Roger Rabbit? (1988),"['Adventure', 'Animation', 'Film-Noir']"
m2988,3.612781954887218,108,Melvin and Howard (1980),['Drama']
m2989,3.4211179151053024,425,For Your Eyes Only (1981),['Action']
m299,3.6398809523809526,143,Priest (1994),['Drama']
m2990,3.187937321375776,385,Licence to Kill (1989),['Action']
m2991,3.4909415533266817,422,Live and Let Die (1973),['Action']
m2992,2.8358973620491046,31,Rawhead Rex (1986),"['Horror', 'Thriller']"
m2993,3.5736527758924934,404,Thunderball (1965),['Action']
m2994,3.5,10,"City, The (1998)",['Drama']
m2995,2.349664534248713,341,"House on Haunted Hill, The (1999)",['Horror']
m2996,3.439873417721519,133,Music of the Heart (1999),['Drama']
m2997,4.107213870993399,2241,Being John Malkovich (1999),['Comedy']
m2998,3.42001361470388,13,Dreaming of Joseph Lees (1998),['Romance']
m2999,3.267161410018553,4,Man of the Century (1999),['Comedy']
m3,3.040050489374857,478,Grumpier Old Men (1995),"['Comedy', 'Romance']"
m30,3.611111111111111,74,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),['Drama']
m300,3.75,705,Quiz Show (1994),['Drama']
m3000,3.932661033937606,345,"Princess Mononoke, The (Mononoke Hime) (1997)","['Action', 'Adventure', 'Animation']"
m3001,3.1451612903225805,6,"Suburbans, The (1999)",['Drama']
m3002,3.9002778942953023,35,My Best Fiend (Mein liebster Feind) (1999),['Documentary']
m3003,3.324328187535735,8,Train of Life (Train De Vie) (1998),"['Comedy', 'Drama']"
m3004,2.6014168879881847,252,"Bachelor, The (1999)","['Comedy', 'Romance']"
m3005,3.3647175571650028,640,"Bone Collector, The (1999)",['Thriller']
m3006,4.043454345434544,884,"Insider, The (1999)",['Drama']
m3007,4.010037052572707,295,American Movie (1999),['Documentary']
m3008,3.447937873858747,51,Last Night (1998),['Thriller']
m301,3.35935415740329,43,Picture Bride (1995),"['Drama', 'Romance']"
m3010,3.558333333333333,35,Rosetta (1999),['Drama']
m3011,3.5948275862068964,149,"They Shoot Horses, Don't They? (1969)",['Drama']
m3012,3.2380165289256198,10,Battling Butler (1926),['Comedy']
m3013,2.929422594665884,65,Bride of Re-Animator (1990),"['Comedy', 'Horror']"
m3014,3.054158607350097,49,Bustin' Loose (1981),['Comedy']
m3015,3.3373628861059963,144,Coma (1978),['Thriller']
m3016,3.1279990256972354,447,Creepshow (1982),['Horror']
m3017,2.584453781512605,104,Creepshow 2 (1987),['Horror']
m3018,3.383181441590721,248,Re-Animator (1985),['Horror']
m3019,3.8843661190822765,416,Drugstore Cowboy (1989),"['Crime', 'Drama']"
m302,3.7064894564894564,86,Queen Margot (La Reine Margot) (1994),"['Drama', 'Romance']"
m3020,3.424182076784978,524,Falling Down (1993),"['Action', 'Drama']"
m3021,2.8031045751633985,36,"Funhouse, The (1981)",['Horror']
m3022,4.15972473741398,206,"General, The (1927)",['Comedy']
m3024,2.5712802121527267,161,Piranha (1978),"['Horror', 'Sci-Fi']"
m3025,3.468162926018288,14,Rough Night in Jericho (1967),['Western']
m3026,2.5187165775401072,8,Slaughterhouse (1987),['Horror']
m3027,2.4842681258549932,7,Slaughterhouse 2 (1988),['Horror']
m3028,3.625494071146245,139,"Taming of the Shrew, The (1967)",['Comedy']
m3029,3.262398688644021,190,Nighthawks (1981),"['Action', 'Drama']"
m303,3.020947083241307,418,"Quick and the Dead, The (1995)","['Action', 'Adventure', 'Western']"
m3030,4.252102092143691,215,Yojimbo (1961),"['Comedy', 'Drama', 'Western']"
m3031,2.6335807050092765,53,Repossessed (1990),['Comedy']
m3032,3.3985403219175643,224,"Omega Man, The (1971)",['Sci-Fi']
m3033,3.2739243193265146,899,Spaceballs (1987),"['Comedy', 'Sci-Fi']"
m3034,3.654925421379146,343,Robin Hood (1973),"['Animation', ""Children's""]"
m3035,4.084406688007756,421,Mister Roberts (1955),"['Comedy', 'Drama', 'War']"
m3036,3.2191522357198243,174,Quest for Fire (1981),['Adventure']
m3037,4.004251874198386,591,Little Big Man (1970),"['Comedy', 'Drama', 'Western']"
m3038,4.025252525252525,74,"Face in the Crowd, A (1957)",['Drama']
m3039,3.79648292883587,839,Trading Places (1983),['Comedy']
m304,3.233901515151515,35,Roommates (1995),"['Comedy', 'Drama']"
m3040,3.2974747474747472,315,Meatballs (1979),['Comedy']
m3041,2.27195685670262,73,Meatballs Part II (1984),['Comedy']
m3042,2.2280991735537192,65,Meatballs III (1987),['Comedy']
m3043,2.506951871657754,40,Meatballs 4 (1992),['Comedy']
m3044,3.7969259697200877,583,Dead Again (1991),"['Mystery', 'Romance', 'Thriller']"
m3045,3.1437963876614186,118,Peter's Friends (1992),"['Comedy', 'Drama']"
m3046,3.4250278903975406,85,"Incredibly True Adventure of Two Girls in Love, The (1995)","['Comedy', 'Romance']"
m3047,3.5232558139534884,18,Experience Preferred... But Not Essential (1982),['Drama']
m3048,2.681818181818182,71,Under the Rainbow (1981),['Comedy']
m3049,3.4009564393975276,37,How I Won the War (1967),"['Comedy', 'War']"
m305,2.686575052854123,127,Ready to Wear (Pret-A-Porter) (1994),['Comedy']
m3050,3.3536585365853657,16,Light It Up (1999),['Drama']
m3051,3.024193548387097,161,Anywhere But Here (1999),['Drama']
m3052,3.69061016353086,989,Dogma (1999),['Comedy']
m3053,3.1034927894226003,341,"Messenger: The Story of Joan of Arc, The (1999)","['Drama', 'War']"
m3054,2.523896334809973,136,Pokémon: The First Movie (1998),"['Animation', ""Children's""]"
m3055,3.3306330658486782,82,Felicia's Journey (1999),['Thriller']
m3056,3.29684616001926,6,Oxygen (1999),['Thriller']
m3057,3.2359767891682787,2,Where's Marlowe? (1999),['Comedy']
m3058,2.842388732803821,12,"Ape, The (1940)","['Horror', 'Sci-Fi']"
m306,4.176880222841226,334,Three Colors: Red (1994),['Drama']
m3060,3.8009431117710477,558,"Commitments, The (1991)","['Comedy', 'Drama']"
m3061,3.7885892590977663,275,Holiday Inn (1942),"['Comedy', 'Musical']"
m3062,3.874097104522285,352,"Longest Day, The (1962)","['Action', 'Drama', 'War']"
m3063,2.918495062392831,139,Poison Ivy (1992),['Thriller']
m3064,2.9369203136808424,60,Poison Ivy: New Seduction (1997),['Thriller']
m3065,3.519230769230769,1,Ten Benny (1997),['Drama']
m3066,3.7107744648932472,194,Tora! Tora! Tora! (1970),['War']
m3067,3.8403504414810943,353,Women on the Verge of a Nervous Breakdown (1988),"['Comedy', 'Drama']"
m3068,3.842821782178218,379,"Verdict, The (1982)",['Drama']
m3069,3.71875,55,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",['Drama']
m307,4.042910447761194,243,Three Colors: Blue (1993),['Drama']
m3070,3.3619497375292835,611,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)","['Adventure', 'Comedy', 'Sci-Fi']"
m3071,3.7457386363636362,327,Stand and Deliver (1987),['Drama']
m3072,3.7615296096308755,982,Moonstruck (1987),['Comedy']
m3073,3.338363152511225,33,"Sandpiper, The (1965)","['Drama', 'Romance']"
m3074,3.742872296869766,222,Jeremiah Johnson (1972),['Western']
m3075,3.6029184027137644,69,Repulsion (1965),['Thriller']
m3076,3.544137022397892,93,Irma la Douce (1963),['Comedy']
m3077,4.2044205996969035,88,42 Up (1998),['Documentary']
m3078,3.6305555555555555,155,Liberty Heights (1999),['Drama']
m3079,3.8264705882352943,145,Mansfield Park (1999),['Drama']
m308,3.9140969162995596,202,Three Colors: White (1994),['Drama']
m3081,3.50168627550656,1066,Sleepy Hollow (1999),"['Horror', 'Romance']"
m3082,3.36015232171783,862,"World Is Not Enough, The (1999)","['Action', 'Thriller']"
m3083,4.023481961360139,394,All About My Mother (Todo Sobre Mi Madre) (1999),"['Comedy', 'Drama']"
m3084,3.71587368168744,2,Home Page (1999),['Documentary']
m3085,2.7321981424148607,2,"Living Dead Girl, The (La Morte Vivante) (1982)",['Horror']
m3086,3.4451659451659453,81,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),['Comedy']
m3087,3.456490034030141,516,Scrooged (1988),['Comedy']
m3088,3.990251643618227,356,Harvey (1950),['Comedy']
m3089,4.2797833935018055,252,"Bicycle Thief, The (Ladri di biciclette) (1948)",['Drama']
m309,3.6232876712328768,48,"Red Firecracker, Green Firecracker (1994)",['Drama']
m3090,4.061881188118812,177,Matewan (1987),['Drama']
m3091,4.123579648867429,141,Kagemusha (1980),"['Drama', 'War']"
m3092,3.7222222222222223,20,Chushingura (1962),['Drama']
m3093,3.6708367215178233,208,McCabe & Mrs. Miller (1971),"['Drama', 'Western']"
m3094,3.746342805598861,101,Maurice (1987),"['Drama', 'Romance']"
m3095,4.105311355311355,521,"Grapes of Wrath, The (1940)",['Drama']
m3096,3.710803689064559,93,My Man Godfrey (1957),['Comedy']
m3097,3.906790512460019,206,"Shop Around the Corner, The (1940)","['Comedy', 'Romance']"
m3098,3.817626527050611,548,"Natural, The (1984)",['Drama']
m3099,3.2456116791491914,273,Shampoo (1975),"['Comedy', 'Romance']"
m31,3.1716867469879517,141,Dangerous Minds (1995),['Drama']
m310,3.1390374331550803,6,Rent-a-Kid (1995),['Comedy']
m3100,3.746141975308642,623,"River Runs Through It, A (1992)",['Drama']
m3101,3.633634419525127,802,Fatal Attraction (1987),['Thriller']
m3102,3.5518016210577,244,Jagged Edge (1985),['Thriller']
m3103,3.181672768140293,68,Stanley & Iris (1990),"['Drama', 'Romance']"
m3104,3.798637433657552,765,Midnight Run (1988),"['Action', 'Adventure', 'Comedy', 'Crime']"
m3105,3.770921985815603,680,Awakenings (1990),['Drama']
m3106,3.350918023582257,25,Come See the Paradise (1990),"['Drama', 'Romance']"
m3107,3.423224994251673,869,Backdraft (1991),"['Action', 'Drama']"
m3108,3.6153903416730286,945,"Fisher King, The (1991)","['Comedy', 'Drama', 'Romance']"
m3109,3.297752808988764,64,"River, The (1984)",['Drama']
m311,3.008693163209755,1,Relative Fear (1994),"['Horror', 'Thriller']"
m3110,3.439655172413793,33,Country (1984),['Drama']
m3111,3.6785714285714284,213,Places in the Heart (1984),['Drama']
m3112,3.405263157894737,70,'Night Mother (1986),['Drama']
m3113,2.7163355160158815,564,End of Days (1999),"['Action', 'Thriller']"
m3114,4.176086098355185,1585,Toy Story 2 (1999),"['Animation', ""Children's"", 'Comedy']"
m3115,3.225925925925926,110,Flawless (1999),['Drama']
m3116,3.263888888888889,11,Miss Julie (1999),['Drama']
m3117,3.4048823372700725,73,Ride with the Devil (1999),"['Drama', 'Romance', 'War']"
m3118,3.521978021978022,66,Tumbleweeds (1999),['Drama']
m3119,2.662141779788839,3,Bay of Blood (Reazione a catena) (1971),['Horror']
m312,2.656629994209612,112,Stuart Saves His Family (1995),['Comedy']
m3120,3.0633766233766235,130,"Distinguished Gentleman, The (1992)",['Comedy']
m3121,3.7934160144491273,18,"Hitch-Hiker, The (1953)",['Film-Noir']
m3122,3.428514076011138,29,Santa Fe Trail (1940),"['Drama', 'Romance', 'Western']"
m3123,3.0643939393939394,3,Spring Fever USA (a.k.a. Lauderdale) (1989),['Comedy']
m3124,3.3263101948469895,34,Agnes Browne (1999),"['Comedy', 'Drama']"
m3125,3.513333333333333,200,"End of the Affair, The (1999)",['Drama']
m3126,3.5535714285714284,3,"End of the Affair, The (1955)",['Drama']
m3127,3.314814814814815,56,Holy Smoke (1999),['Drama']
m3128,3.4671052631578947,51,"Map of the World, A (1999)",['Drama']
m3129,3.6596050741418154,288,Sweet and Lowdown (1999),"['Comedy', 'Drama']"
m313,3.1514838359226682,54,"Swan Princess, The (1994)","['Animation', ""Children's""]"
m3130,2.6017847183491356,118,Bonfire of the Vanities (1990),['Comedy']
m3131,3.2147001934235977,2,Broadway Damage (1997),['Comedy']
m3132,3.3986856516977,38,Daddy Long Legs (1919),['Comedy']
m3133,3.4493207941483806,42,Go West (1925),['Comedy']
m3134,4.183651320466672,165,"Grand Illusion (Grande illusion, La) (1937)","['Drama', 'War']"
m3135,3.897727272727273,195,"Great Santini, The (1979)",['Drama']
m3136,3.50138947147651,3,"James Dean Story, The (1957)",['Documentary']
m3137,3.4861381865461425,16,"Sea Wolves, The (1980)","['Action', 'War']"
m3138,3.28021978021978,66,Stealing Home (1988),['Drama']
m3139,3.174619880364189,17,Tarzan the Fearless (1933),"['Action', 'Adventure']"
m314,3.8230769230769233,300,"Secret of Roan Inish, The (1994)",['Drama']
m3140,3.2424242424242427,9,"Three Ages, The (1923)",['Comedy']
m3141,3.17816091954023,62,"Two Jakes, The (1990)",['Drama']
m3142,3.4370350091117032,130,U2: Rattle and Hum (1988),"['Documentary', 'Musical']"
m3143,3.6676594928044297,33,Hell in the Pacific (1968),"['Drama', 'War']"
m3144,3.278211696296803,49,"Glass Bottom Boat, The (1966)","['Comedy', 'Romance']"
m3145,3.3714788732394365,259,"Cradle Will Rock, The (1999)",['Drama']
m3146,2.8189544166881277,308,Deuce Bigalow: Male Gigolo (1999),['Comedy']
m3147,4.121204868234491,1222,"Green Mile, The (1999)","['Drama', 'Thriller']"
m3148,3.936820652173913,711,"Cider House Rules, The (1999)",['Drama']
m3149,3.3349976252083993,9,Diamonds (1999),['Mystery']
m315,2.878265129831618,153,"Specialist, The (1994)",['Action']
m3150,3.6294117647058823,60,"War Zone, The (1999)",['Drama']
m3151,3.3972016279412656,1,"Bat Whispers, The (1930)","['Crime', 'Drama', 'Mystery']"
m3152,3.940633245382586,354,"Last Picture Show, The (1971)",['Drama']
m3153,3.4818384792550496,258,"7th Voyage of Sinbad, The (1958)","['Action', 'Adventure', 'Fantasy']"
m3154,3.606520846169645,8,Blood on the Sun (1945),"['Drama', 'War']"
m3155,3.415681280036708,333,Anna and the King (1999),"['Drama', 'Romance']"
m3156,2.951156530009456,383,Bicentennial Man (1999),"['Comedy', 'Drama', 'Sci-Fi']"
m3157,3.1482715399823116,520,Stuart Little (1999),"[""Children's"", 'Comedy']"
m3158,3.5869565217391304,44,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",['Drama']
m3159,3.736408172988437,453,Fantasia 2000 (1999),"['Animation', ""Children's"", 'Musical']"
m316,3.4595875178522846,1116,Stargate (1994),"['Action', 'Adventure', 'Sci-Fi']"
m3160,3.8853251318101933,1113,Magnolia (1999),['Drama']
m3161,3.4886363636363638,19,Onegin (1999),['Drama']
m3162,3.0018415379087315,21,Simpatico (1999),"['Comedy', 'Drama']"
m3163,3.688449848024316,304,Topsy-Turvy (1999),['Drama']
m3164,3.519230769230769,1,"Alley Cats, The (1968)",['Drama']
m3165,2.928354480947017,61,Boiling Point (1993),"['Action', 'Drama']"
m3166,3.0729416749046745,6,Brenda Starr (1989),['Adventure']
m3167,3.615183246073298,166,Carnal Knowledge (1971),['Drama']
m3168,3.719264747851195,485,Easy Rider (1969),"['Adventure', 'Drama']"
m3169,3.512589928057554,253,"Falcon and the Snowman, The (1984)",['Drama']
m317,3.1916840356019076,641,"Santa Clause, The (1994)","[""Children's"", 'Comedy', 'Fantasy']"
m3171,3.71,25,Room at the Top (1959),['Drama']
m3172,3.2182102441929716,1,Ulysses (Ulisse) (1954),['Adventure']
m3173,3.1446850393700787,483,Any Given Sunday (1999),['Drama']
m3174,3.478401359552403,874,Man on the Moon (1999),"['Comedy', 'Drama']"
m3175,3.7423011881067976,1728,Galaxy Quest (1999),"['Adventure', 'Comedy', 'Sci-Fi']"
m3176,3.4963713501492824,1331,"Talented Mr. Ripley, The (1999)","['Drama', 'Mystery', 'Thriller']"
m3177,2.728126333760137,168,Next Friday (1999),['Comedy']
m3178,3.8323970037453186,509,"Hurricane, The (1999)",['Drama']
m3179,3.422,225,Angela's Ashes (1999),['Drama']
m318,4.54285079928952,2227,"Shawshank Redemption, The (1994)",['Drama']
m3180,2.5671000624089872,70,Play it to the Bone (1999),"['Comedy', 'Drama']"
m3181,3.6835106382978724,163,Titus (1999),['Drama']
m3182,3.95357454086676,124,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),['Documentary']
m3183,3.5785714285714287,45,"Third Miracle, The (1999)",['Drama']
m3184,3.272828834102237,5,Montana (1998),"['Action', 'Comedy', 'Crime', 'Drama']"
m3185,3.41725768321513,398,Snow Falling on Cedars (1999),['Drama']
m3186,3.4791666666666665,431,"Girl, Interrupted (1999)",['Drama']
m3187,3.4464285714285716,3,Trans (1998),['Drama']
m3188,3.7120528096917305,54,"Life and Times of Hank Greenberg, The (1998)",['Documentary']
m3189,3.585770750988142,300,My Dog Skip (1999),['Comedy']
m319,3.7534997829591963,273,Shallow Grave (1994),['Thriller']
m3190,2.5712345326057546,161,Supernova (2000),"['Adventure', 'Sci-Fi']"
m3192,3.7857142857142856,24,"Terrorist, The (Malli) (1998)",['Drama']
m3194,3.3244897959183675,220,"Way We Were, The (1973)",['Drama']
m3196,4.164093184598471,394,Stalag 17 (1953),"['Drama', 'War']"
m3197,3.2520848043050967,251,"Presidio, The (1988)",['Action']
m3198,4.032857142857143,325,Papillon (1973),['Drama']
m3199,3.380069308791836,72,Pal Joey (1957),"['Comedy', 'Musical', 'Romance']"
m32,3.909880210785617,1511,Twelve Monkeys (1995),"['Drama', 'Sci-Fi']"
m320,3.4875634847056185,32,Suture (1993),"['Film-Noir', 'Thriller']"
m3200,3.7596365890536516,172,"Last Detail, The (1973)","['Comedy', 'Drama']"
m3201,3.9231770833333335,359,Five Easy Pieces (1970),['Drama']
m3202,3.4038461538461537,1,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),['Drama']
m3203,3.6219304229195086,497,Dead Calm (1989),['Thriller']
m3204,3.5520562671435942,204,"Boys from Brazil, The (1978)",['Thriller']
m3205,2.695588235294118,4,Black Sunday (La Maschera Del Demonio) (1960),['Horror']
m3206,3.2817607321856617,133,Against All Odds (1984),['Romance']
m3207,3.198701484018265,5,"Snows of Kilimanjaro, The (1952)",['Adventure']
m3208,2.856404321854486,264,Loaded Weapon 1 (1993),"['Action', 'Comedy']"
m3209,3.4038461538461537,1,"Loves of Carmen, The (1948)",['Drama']
m321,3.6802325581395348,61,Strawberry and Chocolate (Fresa y chocolate) (1993),['Drama']
m3210,3.806757152621814,886,Fast Times at Ridgemont High (1982),['Comedy']
m3211,3.510989010989011,66,"Cry in the Dark, A (1988)",['Drama']
m3212,3.425925925925926,2,Born to Win (1971),['Drama']
m3213,3.4940032189788193,232,Batman: Mask of the Phantasm (1993),"['Animation', ""Children's""]"
m3214,3.3647540983606556,97,American Flyers (1985),['Drama']
m3215,3.4027777777777777,11,Voyage of the Damned (1976),['Drama']
m3216,2.790346907993967,3,Vampyros Lesbos (Las Vampiras) (1970),['Horror']
m3217,3.3836206896551726,91,"Star Is Born, A (1937)",['Drama']
m3218,3.324561403508772,32,Poison (1991),['Drama']
m3219,3.2570949117901846,447,Pacific Heights (1990),['Thriller']
m322,3.656288047036079,209,Swimming with Sharks (1995),"['Comedy', 'Drama']"
m3220,3.4423076923076925,1,Night Tide (1961),['Drama']
m3221,3.4537037037037037,29,"Draughtsman's Contract, The (1982)",['Drama']
m3222,3.8636363636363638,30,Carmen (1984),['Drama']
m3223,3.4537037037037037,29,"Zed & Two Noughts, A (1985)",['Drama']
m3224,3.9166666666666665,77,Woman in the Dunes (Suna no onna) (1964),['Drama']
m3225,2.8491883408304344,122,Down to You (2000),"['Comedy', 'Romance']"
m3228,3.1083172147001936,2,Wirey Spindell (1999),['Comedy']
