Genre,MovieID,Title,WeightedRating,AverageRating,# of Ratings
Crime,2425,"General, The (1998)",3.523333333333334,3.6206896551724137,58
Crime,2458,Armed and Dangerous (1986),2.6996124031007755,2.476923076923077,130
Crime,2511,"Long Goodbye, The (1973)",3.7043010752688175,3.8658536585365852,82
Crime,2540,"Corruptor, The (1999)",3.107744107744108,3.032051282051282,156
Crime,2542,"Lock, Stock & Two Smoking Barrels (1998)",3.8655672163918045,3.8976,625
Crime,2561,True Crime (1999),3.1233140655105975,3.0381679389312977,131
Crime,2568,"Mod Squad, The (1999)",2.3177083333333335,2.107476635514019,214
Crime,2580,Go (1999),3.829193899782135,3.854771784232365,723
Crime,2586,"Goodbye, Lover (1999)",3.228855721393035,2.96,25
Crime,2605,Entrapment (1999),3.17989417989418,3.168597168597169,777
Crime,2616,Dick Tracy (1990),2.7272272272272273,2.6826923076923075,624
Crime,2692,Run Lola Run (Lola rennt) (1998),4.193297426690604,4.224813432835821,1072
Crime,2726,"Killing, The (1956)",3.978682170542636,4.1692307692307695,130
Crime,2764,"Thomas Crown Affair, The (1968)",3.572463768115942,3.6,280
Crime,2769,"Yards, The (1999)",3.2801120448179275,3.220779220779221,77
Crime,2842,Best Laid Plans (1999),3.420634920634921,3.4523809523809526,42
Crime,2912,"Limey, The (1999)",3.6556847545219635,3.679324894514768,474
Crime,2917,Body Heat (1981),3.9822954822954824,4.031746031746032,504
Crime,2952,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",3.6812865497076026,3.747311827956989,186
Crime,2956,Someone to Watch Over Me (1987),3.1930783242258656,3.1347517730496453,141
Crime,2963,Joe the King (1999),3.4802259887005653,3.7058823529411766,17
Crime,2985,Robocop (1987),3.449514817728822,3.451586655817738,1229
Crime,2986,Robocop 2 (1990),2.460436137071651,2.3813387423935093,493
Crime,3019,Drugstore Cowboy (1989),3.8719068413391557,3.920673076923077,416
Crime,3104,Midnight Run (1988),3.831887649731516,3.8562091503267975,765
Crime,3151,"Bat Whispers, The (1930)",3.356589147286822,2.0,1
Crime,3184,Montana (1998),3.3475177304964543,3.0,5
Crime,3229,Another Man's Poison (1952),3.4031007751937987,4.0,1
Crime,3247,Sister Act (1992),3.1812617702448214,3.1681681681681684,666
Crime,3265,Hard-Boiled (Lashou shentan) (1992),4.052393857271906,4.137614678899083,327
Crime,3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),3.598639455782313,3.655844155844156,154
Crime,3272,Bad Lieutenant (1992),3.2410015649452273,3.2046783625730995,171
Crime,3301,"Whole Nine Yards, The (2000)",3.3793995859213255,3.3787375415282392,602
Crime,3304,Blue Collar (1978),3.493197278911565,3.5714285714285716,56
Crime,3323,Chain of Fools (2000),3.3798449612403103,3.0,1
Crime,3328,Ghost Dog: The Way of the Samurai (1999),3.790262172284644,3.843949044585987,314
Crime,3334,Key Largo (1948),4.024519549370444,4.082429501084599,461
Crime,3335,Jail Bait (1954),3.228395061728395,2.6666666666666665,12
Crime,3362,Dog Day Afternoon (1975),3.93969434118133,3.969934640522876,765
Crime,3364,"Asphalt Jungle, The (1950)",3.8100172711571676,3.9271523178807946,151
Crime,3413,Impact (1949),3.393939393939394,3.5,2
Crime,3419,Something for Everyone (1970),3.3333333333333335,3.1538461538461537,13
Crime,3427,Coogan's Bluff (1968),3.35632183908046,3.3378378378378377,74
Crime,3435,Double Indemnity (1944),4.342889263631254,4.415607985480944,551
Crime,3517,"Bells, The (1926)",3.4393939393939394,4.5,2
Crime,3521,Mystery Train (1989),3.7884057971014493,3.877659574468085,188
Crime,3529,"Postman Always Rings Twice, The (1981)",3.45346869712352,3.470967741935484,155
Crime,3588,"King of Marvin Gardens, The (1972)",3.3592592592592596,3.3333333333333335,48
Crime,3656,Lured (1947),3.426356589147287,5.0,1
Crime,3701,Alien Nation (1988),3.236874236874237,3.2242063492063493,504
Crime,3716,Fatal Beauty (1987),2.7645259938837925,2.373134328358209,67
Crime,3717,Gone in 60 Seconds (2000),3.002129925452609,2.9743150684931505,584
Crime,3729,Shaft (1971),3.4103535353535355,3.4144144144144146,222
Crime,3735,Serpico (1973),3.93544382371198,3.981818181818182,495
Crime,3741,Badlands (1973),3.9764428739693756,4.078838174273859,241
Crime,3744,Shaft (2000),3.255579553635709,3.2422802850356294,421
Crime,3761,"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)",3.219047619047619,2.9642857142857144,28
Crime,3763,F/X (1986),3.5603409600717812,3.570613409415121,701
Crime,3764,F/X 2 (1992),2.7502903600464577,2.6408163265306124,245
Crime,3770,Dreamscape (1984),3.4614035087719297,3.470414201183432,338
Crime,3781,Shaft in Africa (1973),3.0610328638497655,2.586206896551724,29
Crime,3782,Shaft's Big Score! (1972),3.0503875968992253,2.727272727272727,44
Crime,3783,Croupier (1998),3.9326113116726833,4.029787234042553,235
Crime,3850,Whatever Happened to Aunt Alice? (1969),3.278787878787879,2.923076923076923,13
Crime,3860,"Opportunists, The (1999)",3.3333333333333335,3.1875,16
Crime,3891,Turn It Up (2000),3.1496598639455784,1.7142857142857142,7
Crime,3895,"Watcher, The (2000)",2.66421568627451,2.3404255319148937,94
Crime,3896,"Way of the Gun, The (2000)",3.331825037707391,3.3184357541899443,179
Crime,3906,Under Suspicion (2000),3.2882882882882885,3.15625,32
Documentary,37,Across the Sea of Time (1995),3.6162396747547754,3.5,8
Documentary,77,Nico Icon (1995),3.7695157890208226,3.764705882352941,34
Documentary,99,Heidi Fleiss: Hollywood Madam (1995),3.4911111958511287,3.46,50
Documentary,108,Catwalk (1995),3.2509263143176734,2.857142857142857,7
Documentary,116,Anne Frank Remembered (1995),4.065459038517654,4.097560975609756,41
Documentary,128,Jupiter's Wife (1994),4.177124457165417,4.333333333333333,12
Documentary,134,Sonic Outlaws (1995),3.858730824544583,4.0,2
Documentary,136,From the Journals of Jean Seberg (1995),3.4623935209086216,3.25,8
Documentary,137,Man of the Year (1995),3.2228397651006713,3.0,13
Documentary,162,Crumb (1994),4.060506281798008,4.063136456211812,491
Documentary,192,"Show, The (1995)",3.5730165388302972,3.0,2
Documentary,206,Unzipped (1995),3.6782886870323224,3.6707317073170733,82
Documentary,246,Hoop Dreams (1994),4.185868399128727,4.18854748603352,716
Documentary,363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)",4.224046504056896,4.258064516129032,62
Documentary,398,Frank and Ollie (1995),3.83518596196868,4.0,1
Documentary,404,Brother Minister: The Assassination of Malcolm X (1994),3.7790128635346756,3.75,4
Documentary,443,"Endless Summer 2, The (1994)",3.444753215883669,3.3870967741935485,31
Documentary,549,Thirty-Two Short Films About Glenn Gould (1993),3.821056270196371,3.821656050955414,157
Documentary,556,"War Room, The (1993)",4.211759969137315,4.2272727272727275,132
Documentary,581,"Celluloid Closet, The (1995)",4.04117202583433,4.049645390070922,141
Documentary,602,"Great Day in Harlem, A (1994)",4.087198168952437,4.121951219512195,41
Documentary,682,Tigrero: A Film That Was Never Made (1994),3.6679017524235644,3.5,4
Documentary,722,"Haunted World of Edward D. Wood Jr., The (1995)",3.8128473678691277,3.814814814814815,27
Documentary,756,Carmen Miranda: Bananas Is My Business (1994),3.445679530201342,3.0,4
Documentary,759,Maya Lin: A Strong Clear Vision (1994),4.078298683934563,4.101694915254237,59
Documentary,769,Marlene Dietrich: Shadow and Light (1996),3.412418574812475,3.25,12
Documentary,787,"Gate of Heavenly Peace, The (1995)",4.25138947147651,5.0,3
Documentary,791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",3.71587368168744,3.5,2
Documentary,859,"Hippie Revolution, The (1996)",3.5018526286353464,2.0,1
Documentary,985,Small Wonders (1996),3.7790128635346756,3.75,4
Documentary,1039,Synthetic Pleasures (1995),3.75138947147651,3.6666666666666665,3
Documentary,1050,Looking for Richard (1996),3.821265667362994,3.8219178082191783,146
Documentary,1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),4.080920361331435,4.095744680851064,94
Documentary,1123,"Perfect Candidate, A (1996)",3.737134625574002,3.727272727272727,33
Documentary,1138,Dadetown (1995),3.8342596476510065,3.857142857142857,7
Documentary,1144,"Line King: Al Hirschfeld, The (1996)",3.7624340843720043,3.75,16
Documentary,1145,Snowriders (1996),3.430159395973154,2.5,2
Documentary,1147,When We Were Kings (1996),4.312096155219192,4.32129963898917,277
Documentary,1149,JLG/JLG - autoportrait de décembre (1994),3.6679017524235644,3.5,4
Documentary,1169,American Dream (1990),3.7319784334588313,3.7222222222222223,36
Documentary,1189,"Thin Blue Line, The (1988)",4.244566115955518,4.25278810408922,269
Documentary,1191,Madonna: Truth or Dare (1991),3.079491195195384,3.062200956937799,209
Documentary,1192,Paris Is Burning (1990),4.018282870652837,4.0285714285714285,105
Documentary,1289,Koyaanisqatsi (1983),3.9679738811326852,3.9725274725274726,182
Documentary,1310,Hype! (1996),3.583564911912752,3.558139534883721,43
Documentary,1315,Paris Was a Woman (1995),3.25138947147651,2.3333333333333335,3
Documentary,1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),4.201287291291537,4.213836477987422,159
Documentary,1420,Message to Love: The Isle of Wight Festival (1996),3.91759298098434,4.0,7
Documentary,1421,Grateful Dead (1995),3.1855968804374846,3.0454545454545454,22
Documentary,1470,Rhyme & Reason (1997),3.83518596196868,4.0,1
Documentary,1649,"Fast, Cheap & Out of Control (1997)",3.8505727617103718,3.8518518518518516,189
Documentary,1652,Year of the Horse (1997),3.5567906413124533,3.25,4
Documentary,1657,Wonderland (1997),3.5604446308724835,3.5,20
Documentary,1743,Arguing the World (1996),3.875694735738255,3.909090909090909,11
Documentary,1780,Ayn Rand: A Sense of Life (1997),4.00085505937016,4.125,8
Documentary,1787,"Paralyzing Fear: The Story of Polio in America, A (1998)",3.71587368168744,3.5,2
Documentary,1797,Everest (1998),4.000064626580303,4.005988023952096,167
Documentary,1827,"Big One, The (1997)",3.9907580913253464,4.0,102
Documentary,1856,Kurt & Courtney (1998),3.104040464568988,3.0555555555555554,72
Documentary,1865,Wild Man Blues (1998),3.5764595893527473,3.5555555555555554,54
Documentary,1901,Dear Jesse (1997),3.901111577181208,4.0,5
Documentary,2061,Full Tilt Boogie (1997),3.66759298098434,3.5714285714285716,7
Documentary,2064,Roger & Me (1989),4.07224298352654,4.0739348370927315,798
Documentary,2129,"Saltmen of Tibet, The (1997)",3.770085828600929,3.75,8
Documentary,2198,Modulations (1998),3.858730824544583,4.0,2
Documentary,2323,"Cruise, The (1998)",3.925277894295302,3.942857142857143,35
Documentary,2330,Hands on a Hard Body (1996),4.144444492492908,4.163043478260869,92
Documentary,2494,"Last Days, The (1998)",3.9690973678691277,4.0,27
Documentary,2538,Dancemaker (1998),3.7011115771812078,3.6,5
Documentary,2627,Endurance (1998),3.526900830095373,3.4285714285714284,14
Documentary,2659,It Came from Hollywood (1982),3.2355120739571,3.1739130434782608,46
Documentary,2677,Buena Vista Social Club (1999),4.051111130943881,4.056521739130435,230
Documentary,2689,Get Bruce (1999),3.4350242559089583,3.3902439024390243,41
Documentary,2693,Trekkies (1997),3.8559437369948126,3.857142857142857,224
Documentary,2776,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",3.778395320656227,3.769230769230769,13
Documentary,2813,"Source, The (1999)",3.6767975227003555,3.6551724137931036,29
Documentary,2824,On the Ropes (1999),3.895321882726952,3.9285714285714284,14
Documentary,2859,Stop Making Sense (1984),4.225455392507426,4.2343096234309625,239
Documentary,2909,"Five Wives, Three Secretaries and Me (1998)",3.83518596196868,4.0,1
Documentary,2930,Return with Honor (1998),4.101111577181208,4.4,5
Documentary,2981,"Brother, Can You Spare a Dime? (1975)",3.7505557885906042,3.7333333333333334,15
Documentary,2984,On Any Sunday (1971),3.5722225551294344,3.4444444444444446,9
Documentary,3002,My Best Fiend (Mein liebster Feind) (1999),3.9002778942953023,3.914285714285714,35
Documentary,3007,American Movie (1999),4.010037052572707,4.013559322033898,295
Documentary,3077,42 Up (1998),4.2044205996969035,4.2272727272727275,88
Documentary,3084,Home Page (1999),3.71587368168744,3.5,2
Documentary,3136,"James Dean Story, The (1957)",3.50138947147651,3.0,3
Documentary,3142,U2: Rattle and Hum (1988),3.4000823390504595,3.3846153846153846,130
Documentary,3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),3.95357454086676,3.9596774193548385,124
Documentary,3188,"Life and Times of Hank Greenberg, The (1998)",3.7120528096917305,3.7037037037037037,54
Documentary,3237,Kestrel's Eye (Falkens öga) (1998),3.33518596196868,1.0,1
Documentary,3281,"Brandon Teena Story, The (1998)",4.018724366144668,4.040816326530612,49
Documentary,3297,With Byrd at the South Pole (1930),3.5018526286353464,2.0,1
Documentary,3303,Black Tar Heroin: The Dark End of the Street (1999),3.6373741610738253,3.5,6
Documentary,3327,Beyond the Mat (2000),3.5396483149051226,3.529850746268657,134
Documentary,3338,For All Mankind (1989),4.344097367869128,4.444444444444445,27
Documentary,3539,"Filth and the Fury, The (2000)",3.8411617220866385,3.8461538461538463,39
Documentary,3609,Regret to Inform (1998),3.8901239746457867,4.0,4
Documentary,3625,Better Living Through Circuitry (1999),3.810053131991052,3.8125,16
Documentary,3653,"Endless Summer, The (1966)",3.7922799725442347,3.791946308724832,149
Documentary,3677,Baraka (1992),3.880222315436242,3.888888888888889,45
Documentary,3679,"Decline of Western Civilization, The (1981)",4.238971877191225,4.274193548387097,62
Documentary,3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",3.9232906879194633,3.9361702127659575,47
Documentary,3718,American Pimp (1999),3.3486532692698803,3.3114754098360657,61
Documentary,3859,"Eyes of Tammy Faye, The (2000)",3.8736909858828974,3.8780487804878048,82
Documentary,3865,"Original Kings of Comedy, The (2000)",3.250073130077711,3.2312925170068025,147
Documentary,3880,"Ballad of Ramblin' Jack, The (2000)",3.56570068573096,3.5,18
Documentary,3881,Bittersweet Motel (2000),4.001852628635347,5.0,1
Documentary,3890,Back Stage (2000),3.6685192953020134,3.0,1
Documentary,3913,Barenaked in America (1999),3.0273274532922185,2.90625,32
Drama,4,Waiting to Exhale (1995),2.8282051282051284,2.7294117647058824,170
Drama,11,"American President, The (1995)",3.786862003780718,3.7938044530493706,1033
Drama,14,Nixon (1995),3.5365168539325844,3.542483660130719,153
Drama,16,Casino (1995),3.782885431400283,3.7932551319648096,682
Drama,17,Sense and Sensibility (1995),4.012209302325582,4.027544910179641,835
Drama,21,Get Shorty (1995),3.6216509775524983,3.6238938053097347,1356
Drama,22,Copycat (1995),3.358560794044665,3.3492063492063493,378
Drama,24,Powder (1995),3.1918335901386747,3.1794871794871793,624
Drama,25,Leaving Las Vegas (1995),3.64726368159204,3.6510204081632653,980
Drama,26,Othello (1995),3.524,3.53,100
Drama,27,Now and Then (1995),3.0988372093023258,2.9344262295081966,61
Drama,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),3.611111111111111,3.6486486486486487,74
Drama,31,Dangerous Minds (1995),3.1716867469879517,3.1134751773049647,141
Drama,32,Twelve Monkeys (1995),3.9384765625,3.945731303772336,1511
Drama,34,Babe (1995),3.88597972972973,3.8914905768132497,1751
Drama,35,Carrington (1995),3.363157894736842,3.3142857142857145,70
Drama,36,Dead Man Walking (1995),3.945960125918153,3.9579741379310347,928
Drama,40,"Cry, the Beloved Country (1995)",3.7363636363636363,3.933333333333333,30
Drama,41,Richard III (1995),3.9157303370786516,3.958677685950413,242
Drama,42,Dead Presidents (1995),2.932926829268293,2.8687782805429864,221
Drama,43,Restoration (1995),3.4528795811518322,3.4457831325301207,166
Drama,45,To Die For (1995),3.4279437609841827,3.4246323529411766,544
Drama,46,How to Make an American Quilt (1995),3.1596858638743455,3.108433734939759,166
Drama,49,When Night Is Falling (1995),3.625,3.740740740740741,27
Drama,53,Lamerica (1994),3.803030303030303,4.75,8
Drama,55,Georgia (1995),3.2214285714285715,3.066666666666667,45
Drama,57,Home for the Holidays (1995),3.4233870967741935,3.404040404040404,99
Drama,58,"Postino, Il (The Postman) (1994)",4.065589353612167,4.093812375249501,501
Drama,59,"Confessional, The (Le Confessionnal) (1995)",3.3181818181818183,2.75,8
Drama,61,Eye for an Eye (1996),3.135869565217391,3.0,67
Drama,62,Mr. Holland's Opus (1995),3.6881625441696113,3.6968576709796674,541
Drama,67,Two Bits (1995),3.4655172413793105,3.25,4
Drama,72,Kicking and Screaming (1995),3.6059322033898304,3.6344086021505375,93
Drama,73,"Misérables, Les (1995)",3.785140562248996,3.8169642857142856,224
Drama,74,Bed of Roses (1996),3.06551724137931,2.975,120
Drama,75,Big Bully (1996),2.9864864864864864,1.9166666666666667,12
Drama,78,"Crossing Guard, The (1995)",3.34,3.26,50
Drama,79,"Juror, The (1996)",2.7661870503597124,2.6052631578947367,114
Drama,80,"White Balloon, The (Badkonake Sefid ) (1995)",3.720779220779221,3.826923076923077,52
Drama,81,Things to Do in Denver when You're Dead (1995),3.2068062827225132,3.1626506024096384,166
Drama,82,Antonia's Line (Antonia) (1995),3.793859649122807,3.8764044943820224,89
Drama,83,Once Upon a Time... When We Were Colored (1995),3.6120689655172415,3.696969696969697,33
Drama,84,Last Summer in the Hamptons (1995),3.3152173913043477,3.0952380952380953,21
Drama,85,Angels and Insects (1995),3.41324200913242,3.402061855670103,194
Drama,86,White Squall (1996),3.4042145593869733,3.3940677966101696,236
Drama,90,"Journey of August King, The (1995)",3.532258064516129,3.6666666666666665,6
Drama,92,Mary Reilly (1996),2.5973451327433628,2.340909090909091,88
Drama,94,Beautiful Girls (1996),3.6980676328502415,3.7252747252747254,182
Drama,97,"Hate (Haine, La) (1995)",3.6594202898550723,3.75,44
Drama,100,City Hall (1996),3.133986928104575,3.0625,128
Drama,105,"Bridges of Madison County, The (1995)",3.2487864077669903,3.2325581395348837,387
Drama,106,Nobody Loves Me (Keiner liebt mich) (1994),3.527027027027027,3.5833333333333335,12
Drama,110,Braveheart (1995),4.2275121555915725,4.234957020057307,2443
Drama,111,Taxi Driver (1976),4.170355731225296,4.183870967741935,1240
Drama,113,Before and After (1996),3.1474358974358974,2.981132075471698,53
Drama,114,Margaret's Museum (1995),3.375,3.090909090909091,11
Drama,120,Race the Sun (1996),3.4107142857142856,2.6666666666666665,3
Drama,121,"Boys of St. Vincent, The (1993)",3.8306451612903225,4.054054054054054,37
Drama,123,Chungking Express (1994),3.8035714285714284,3.869565217391304,115
Drama,124,"Star Maker, The (Uomo delle stelle, L') (1995)",3.3974358974358974,3.2142857142857144,14
Drama,127,"Silence of the Palace, The (Saimt el Qusur) (1994)",3.4038461538461537,1.0,1
Drama,130,Angela (1995),3.537037037037037,4.0,2
Drama,131,Frankie Starlight (1995),3.3292682926829267,3.0625,16
Drama,133,Nueba Yol (1995),3.4038461538461537,1.0,1
Drama,138,"Neon Bible, The (1995)",3.425925925925926,2.5,2
Drama,139,Target (1995),3.519230769230769,4.0,1
Drama,140,Up Close and Personal (1996),3.216463414634146,3.1654676258992804,139
Drama,142,Shadows (Cienie) (1988),3.4038461538461537,1.0,1
Drama,147,"Basketball Diaries, The (1995)",3.5364077669902914,3.541436464088398,181
Drama,148,"Awfully Big Adventure, An (1995)",3.15625,2.782608695652174,23
Drama,149,Amateur (1994),3.6875,3.7872340425531914,47
Drama,150,Apollo 13 (1995),4.06230407523511,4.073541167066347,1251
Drama,151,Rob Roy (1995),3.5846286701208983,3.588447653429603,554
Drama,154,Belle de jour (1967),3.6968911917098444,3.7261904761904763,168
Drama,155,Beyond Rangoon (1995),3.4330357142857144,3.413793103448276,87
Drama,159,Clockers (1995),3.3226950354609928,3.2844827586206895,116
Drama,161,Crimson Tide (1995),3.71656050955414,3.723684210526316,760
Drama,166,"Doom Generation, The (1995)",2.761627906976744,2.459016393442623,61
Drama,167,Feast of July (1995),3.5166666666666666,3.6,5
Drama,168,First Knight (1995),2.9857881136950906,2.9502762430939224,362
Drama,169,Free Willy 2: The Adventure Home (1995),2.286231884057971,2.017699115044248,113
Drama,175,Kids (1995),3.479591836734694,3.477272727272727,220
Drama,179,Mad Love (1995),2.6506849315068495,2.2083333333333335,48
Drama,182,Moonlight and Valentino (1995),3.2635135135135136,3.142857142857143,49
Drama,184,Nadja (1994),3.4215686274509802,3.3461538461538463,26
Drama,191,"Scarlet Letter, The (1995)",2.725,2.466666666666667,75
Drama,193,Showgirls (1995),2.200413223140496,2.0506912442396312,217
Drama,194,Smoke (1995),3.7289915966386555,3.755868544600939,213
Drama,195,Something to Talk About (1995),2.9285714285714284,2.841463414634146,164
Drama,197,"Stars Fell on Henrietta, The (1995)",3.3214285714285716,3.0588235294117645,17
Drama,199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",3.757042253521127,3.8119658119658117,117
Drama,201,Three Wishes (1995),3.0086206896551726,2.6363636363636362,33
Drama,202,Total Eclipse (1995),2.9545454545454546,2.5,30
Drama,205,Unstrung Heroes (1995),3.5863636363636364,3.611764705882353,85
Drama,207,"Walk in the Clouds, A (1995)",3.1700819672131146,3.132420091324201,219
Drama,209,White Man's Burden (1995),2.7987012987012987,2.4615384615384617,52
Drama,211,"Browning Version, The (1994)",3.5338983050847457,3.5588235294117645,34
Drama,213,Burnt By the Sun (Utomlyonnye solntsem) (1994),3.9628378378378377,4.056910569105691,123
Drama,214,Before the Rain (Pred dozhdot) (1994),3.8962264150943398,4.25,28
Drama,215,Before Sunrise (1995),3.764864864864865,3.80625,160
Drama,217,"Babysitter, The (1995)",2.8707865168539324,2.625,64
Drama,218,Boys on the Side (1995),3.1704545454545454,3.128205128205128,195
Drama,219,"Cure, The (1995)",3.351063829787234,3.1818181818181817,22
Drama,222,Circle of Friends (1995),3.5437853107344632,3.547112462006079,329
Drama,224,Don Juan DeMarco (1995),3.397810218978102,3.3911917098445596,386
Drama,225,Disclosure (1994),3.2025089605734767,3.173228346456693,254
Drama,229,Death and the Maiden (1994),3.5,3.5,108
Drama,230,Dolores Claiborne (1994),3.4558823529411766,3.4527220630372493,349
Drama,232,Eat Drink Man Woman (1994),4.036388140161725,4.07514450867052,346
Drama,233,Exotica (1994),3.601923076923077,3.6127659574468085,235
Drama,235,Ed Wood (1994),3.691701680672269,3.696871628910464,927
Drama,241,Fluke (1995),3.3981481481481484,3.310344827586207,29
Drama,242,Farinelli: il castrato (1994),3.5,3.5,80
Drama,245,"Glass Shield, The (1994)",3.3472222222222223,3.0,11
Drama,247,Heavenly Creatures (1994),3.847609561752988,3.8658280922431865,477
Drama,249,Immortal Beloved (1994),3.736013986013986,3.7586206896551726,261
Drama,253,Interview with the Vampire (1994),3.5235910878112713,3.524390243902439,738
Drama,254,Jefferson in Paris (1995),3.246031746031746,3.0789473684210527,38
Drama,259,Kiss of Death (1995),2.97244094488189,2.843137254901961,102
Drama,261,Little Women (1994),3.6370967741935485,3.6491228070175437,285
Drama,262,"Little Princess, A (1995)",3.8248730964467006,3.872093023255814,172
Drama,263,Ladybird Ladybird (1994),3.688679245283019,3.857142857142857,28
Drama,264,"Enfer, L' (1994)",3.45,3.2,5
Drama,265,Like Water for Chocolate (Como agua para chocolate) (1992),3.9190715181932245,3.9326424870466323,772
Drama,266,Legends of the Fall (1994),3.4280821917808217,3.425531914893617,705
Drama,268,Little Odessa (1994),3.411392405063291,3.3703703703703702,54
Drama,269,My Crazy Life (Mi vida loca) (1993),3.51875,3.5272727272727273,55
Drama,270,Love Affair (1994),3.1490384615384617,3.037974683544304,79
Drama,271,Losing Isaiah (1995),3.2443181818181817,3.142857142857143,63
Drama,272,"Madness of King George, The (1994)",3.7120098039215685,3.7258485639686683,383
Drama,273,Mary Shelley's Frankenstein (1994),2.953531598513011,2.8975409836065573,244
Drama,277,Miracle on 34th Street (1994),3.223076923076923,3.1823529411764704,170
Drama,279,My Family (1995),3.640845070422535,3.717391304347826,46
Drama,280,Murder in the First (1995),3.5632911392405062,3.5707547169811322,212
Drama,281,Nobody's Fool (1994),3.633720930232558,3.648068669527897,233
Drama,282,Nell (1994),3.252083333333333,3.2232558139534886,215
Drama,283,New Jersey Drive (1995),3.2906976744186047,3.0,18
Drama,290,Once Were Warriors (1994),3.8626943005181347,3.9166666666666665,168
Drama,292,Outbreak (1995),3.2763852242744065,3.2687585266030013,733
Drama,293,"Professional, The (a.k.a. Leon: The Professional) (1994)",4.090189873417722,4.106175514626218,923
Drama,296,Pulp Fiction (1994),4.269353369763206,4.278212805158913,2171
Drama,297,Panther (1995),3.292452830188679,3.107142857142857,28
Drama,299,Priest (1994),3.6398809523809526,3.664335664335664,143
Drama,300,Quiz Show (1994),3.75,3.7588652482269502,705
Drama,301,Picture Bride (1995),3.375,3.302325581395349,43
Drama,302,Queen Margot (La Reine Margot) (1994),3.7432432432432434,3.813953488372093,86
Drama,304,Roommates (1995),3.2916666666666665,3.142857142857143,35
Drama,306,Three Colors: Red (1994),4.176880222841226,4.227544910179641,334
Drama,307,Three Colors: Blue (1993),4.042910447761194,4.098765432098766,243
Drama,308,Three Colors: White (1994),3.9140969162995596,3.9653465346534653,202
Drama,309,"Red Firecracker, Green Firecracker (1994)",3.6232876712328768,3.6875,48
Drama,314,"Secret of Roan Inish, The (1994)",3.8230769230769233,3.85,300
Drama,318,"Shawshank Redemption, The (1994)",4.54285079928952,4.554557700942973,2227
Drama,321,Strawberry and Chocolate (Fresa y chocolate) (1993),3.6802325581395348,3.7540983606557377,61
Drama,322,Swimming with Sharks (1995),3.6901709401709404,3.712918660287081,209
Drama,326,To Live (Huozhe) (1994),4.098837209302325,4.344262295081967,61
Drama,331,Tom & Viv (1994),3.3152173913043477,3.0952380952380953,21
Drama,334,Vanya on 42nd Street (1994),3.7949640287769784,3.8596491228070176,114
Drama,336,"Walking Dead, The (1995)",3.147727272727273,2.6842105263157894,19
Drama,337,What's Eating Gilbert Grape (1993),3.8293871866295266,3.8412698412698414,693
Drama,340,"War, The (1994)",3.3256880733944953,3.2738095238095237,84
Drama,341,Double Happiness (1994),3.6875,3.838709677419355,31
Drama,345,"Adventures of Priscilla, Queen of the Desert, The (1994)",3.7904858299595143,3.8059701492537314,469
Drama,346,Backbeat (1993),3.5206896551724136,3.525,120
Drama,347,Bitter Moon (1992),3.288732394366197,3.1739130434782608,46
Drama,350,"Client, The (1994)",3.397222222222222,3.392233009708738,515
Drama,351,"Corrina, Corrina (1994)",3.356382978723404,3.342412451361868,257
Drama,354,Cobb (1994),3.266304347826087,3.1791044776119404,67
Drama,358,Higher Learning (1995),3.2198795180722892,3.1702127659574466,141
Drama,359,I Like It Like That (1994),3.375,3.210526315789474,19
Drama,361,It Could Happen to You (1994),3.4283276450511946,3.421641791044776,268
Drama,365,Little Buddha (1993),3.2552083333333335,3.1690140845070425,71
Drama,369,Mrs. Parker and the Vicious Circle (1994),3.3674698795180724,3.310344827586207,58
Drama,371,"Paper, The (1994)",3.2130801687763713,3.1792452830188678,212
Drama,372,Reality Bites (1994),3.173289183222958,3.1542056074766354,428
Drama,375,Safe Passage (1994),3.4166666666666665,3.2941176470588234,17
Drama,381,When a Man Loves a Woman (1994),3.2860169491525424,3.2606635071090047,211
Drama,382,Wolf (1994),2.9814814814814814,2.9338235294117645,272
Drama,385,"Man of No Importance, A (1994)",3.4714285714285715,3.4,10
Drama,386,S.F.W. (1994),3.0090909090909093,2.6,30
Drama,388,Boys Life (1995),3.610655737704918,3.6391752577319587,97
Drama,389,"Colonel Chabert, Le (1994)",3.588888888888889,3.7,20
Drama,390,Faster Pussycat! Kill! Kill! (1965),3.5297619047619047,3.542372881355932,59
Drama,391,Jason's Lyric (1994),3.3615384615384616,3.275,40
Drama,396,Fall Time (1995),3.519230769230769,4.0,1
Drama,406,Federal Hill (1994),3.5303030303030303,3.625,8
Drama,408,8 Seconds (1994),3.365979381443299,3.3194444444444446,72
